27.500000	255
29.000000	236
29.000000	310
29.200000	151
29.200000	231
29.200000	298
29.200000	323
29.200000	359
29.200000	412
29.200000	493
29.400000	195
29.400000	249
29.400000	330
30.600000	88
30.600000	119
30.600000	139
30.600000	194
30.600000	269
30.600000	322
30.700000	266
30.700000	288
30.900000	325
30.900000	347
30.900000	388
30.900000	393
31.100000	503
31.500000	343
31.500000	502
31.600000	302
31.800000	68
31.800000	289
31.800000	355
31.800000	496
32.100000	189
32.200000	500
32.400000	134
32.400000	235
32.400000	505
32.500000	280
32.600000	276
32.600000	408
32.800000	361
32.800000	435
33.000000	211
33.000000	504
33.200000	420
33.300000	315
33.400000	60
33.400000	314
33.400000	336
33.400000	501
33.500000	24
33.600000	12
33.600000	69
33.600000	142
33.600000	163
33.600000	271
33.600000	303
33.700000	324
33.800000	319
34.000000	252
34.000000	474
34.200000	258
34.200000	260
34.200000	292
34.300000	290
34.300000	389
34.400000	43
34.400000	217
34.500000	26
34.500000	132
34.500000	145
34.500000	234
34.500000	291
34.500000	306
34.500000	312
34.500000	406
34.500000	416
34.500000	427
34.500000	461
34.500000	469
34.600000	353
34.700000	106
34.800000	44
34.800000	150
34.800000	183
34.800000	226
34.800000	275
34.800000	396
34.800000	405
34.800000	440
34.800000	455
34.900000	345
34.900000	460
35.000000	98
35.000000	481
35.100000	199
35.200000	110
35.200000	174
35.200000	201
35.200000	246
35.300000	96
35.300000	99
35.300000	173
35.300000	216
35.400000	309
35.400000	378
35.500000	0
35.500000	281
35.500000	367
35.500000	418
35.500000	438
35.500000	480
35.500000	503
35.600000	13
35.600000	70
35.600000	135
35.600000	263
35.600000	265
35.600000	300
35.600000	473
35.700000	186
35.700000	357
35.800000	179
35.900000	379
36.000000	35
36.000000	332
36.000000	369
36.000000	502
36.100000	93
36.100000	365
36.300000	138
36.400000	3
36.400000	161
36.400000	243
36.400000	346
36.400000	451
36.500000	273
36.500000	282
36.500000	386
36.600000	167
36.600000	264
36.600000	445
36.700000	97
36.700000	221
36.800000	34
36.800000	157
36.800000	382
36.800000	487
36.800000	500
36.900000	82
36.900000	224
36.900000	268
36.900000	272
36.900000	344
37.000000	283
37.000000	299
37.000000	327
37.000000	373
37.000000	392
37.000000	439
37.100000	305
37.100000	454
37.200000	56
37.200000	124
37.200000	207
37.200000	413
37.300000	81
37.300000	86
37.300000	109
37.300000	284
37.300000	294
37.300000	358
37.300000	425
37.300000	458
37.400000	71
37.400000	159
37.400000	209
37.400000	476
37.500000	7
37.500000	197
37.500000	253
37.500000	301
37.500000	338
37.600000	45
37.600000	48
37.600000	103
37.600000	112
37.600000	368
37.700000	95
37.700000	334
37.700000	391
37.700000	448
37.700000	524
37.800000	317
37.900000	29
37.900000	191
37.900000	335
37.900000	462
37.900000	523
37.900000	526
38.000000	23
38.000000	185
38.100000	240
38.100000	259
38.100000	270
38.100000	522
38.200000	525
38.300000	188
38.300000	333
38.300000	443
38.400000	228
38.400000	326
38.400000	390
38.400000	437
38.400000	521
38.500000	184
38.500000	295
38.500000	341
38.500000	385
38.500000	449
38.500000	470
38.600000	73
38.600000	101
38.600000	202
38.700000	114
38.700000	372
38.800000	36
38.800000	50
38.800000	247
38.800000	257
38.800000	323
38.800000	429
38.900000	59
38.900000	105
38.900000	113
38.900000	122
38.900000	123
38.900000	225
38.900000	380
38.900000	402
38.900000	404
39.000000	66
39.000000	297
39.100000	115
39.100000	162
39.100000	169
39.200000	32
39.200000	146
39.200000	250
39.300000	11
39.300000	27
39.300000	254
39.300000	262
39.300000	362
39.300000	432
39.400000	5
39.400000	148
39.400000	182
39.400000	218
39.400000	242
39.400000	261
39.400000	434
39.500000	30
39.500000	127
39.500000	459
39.500000	484
39.600000	64
39.600000	320
39.600000	329
39.700000	279
39.700000	400
39.700000	417
39.800000	238
39.800000	498
39.900000	40
40.000000	198
40.100000	248
40.100000	411
40.100000	483
40.200000	63
40.200000	313
40.200000	426
40.300000	477
40.300000	482
40.300000	494
40.400000	8
40.400000	33
40.400000	57
40.400000	137
40.400000	140
40.400000	215
40.400000	251
40.400000	395
40.400000	409
40.400000	465
40.500000	17
40.500000	156
40.500000	321
40.500000	431
40.600000	39
40.600000	129
40.600000	204
40.600000	267
40.600000	351
40.600000	500
40.700000	118
40.700000	256
40.700000	424
40.800000	286
40.800000	331
40.800000	401
40.800000	485
40.900000	133
40.900000	203
40.900000	233
40.900000	288
40.900000	293
40.900000	360
40.900000	363
40.900000	497
41.000000	74
41.000000	85
41.000000	136
41.000000	430
41.100000	80
41.100000	347
41.100000	442
41.100000	453
41.200000	76
41.200000	230
41.200000	403
41.200000	419
41.300000	239
41.300000	245
41.400000	170
41.400000	236
41.400000	278
41.400000	328
41.400000	354
41.500000	143
41.500000	255
41.500000	298
41.500000	342
41.500000	383
41.600000	28
41.600000	55
41.600000	205
41.600000	208
41.600000	213
41.600000	322
41.600000	370
41.700000	78
41.700000	227
41.700000	285
41.700000	325
41.700000	340
41.800000	22
41.800000	72
41.900000	77
41.900000	144
41.900000	214
41.900000	229
41.900000	359
41.900000	423
42.000000	232
42.000000	412
42.000000	486
42.100000	164
42.100000	168
42.100000	178
42.100000	274
42.100000	310
42.100000	422
42.100000	493
42.200000	130
42.200000	371
42.300000	20
42.300000	31
42.300000	54
42.300000	84
42.300000	196
42.300000	200
42.300000	287
42.300000	352
42.300000	355
42.300000	414
42.400000	37
42.400000	62
42.400000	220
42.400000	223
42.400000	266
42.500000	92
42.500000	119
42.500000	289
42.500000	296
42.500000	308
42.500000	399
42.500000	446
42.600000	53
42.600000	107
42.600000	350
42.600000	384
42.700000	25
42.700000	171
42.700000	231
42.700000	456
42.800000	139
42.800000	222
42.800000	428
42.900000	16
42.900000	21
42.900000	194
42.900000	237
42.900000	260
43.000000	52
43.000000	302
43.000000	374
43.000000	415
43.100000	276
43.100000	330
43.100000	478
