29.000000	465
34.300000	140
35.400000	96
37.000000	15
37.000000	117
37.000000	463
37.000000	483
37.300000	153
37.300000	155
37.300000	163
38.400000	500
38.800000	7
38.800000	213
38.800000	447
38.900000	343
39.100000	421
39.700000	172
39.700000	466
39.700000	502
40.300000	134
40.300000	183
40.300000	277
40.300000	317
40.300000	399
40.500000	495
41.000000	287
41.000000	366
41.100000	18
41.100000	178
41.100000	476
41.400000	113
41.400000	170
41.400000	458
41.500000	504
42.000000	473
42.100000	9
42.100000	95
42.100000	468
42.100000	501
43.200000	26
43.200000	90
43.200000	202
43.200000	291
43.200000	376
43.500000	500
44.100000	503
44.300000	505
44.900000	502
48.700000	501
52.800000	504
53.100000	503
53.200000	238
53.200000	459
53.400000	109
53.400000	310
53.400000	385
55.600000	505
57.500000	502
