38.100000	255
39.000000	32
39.000000	51
39.000000	70
39.300000	388
39.900000	353
40.000000	36
40.000000	242
40.000000	477
40.700000	117
40.700000	292
40.700000	297
40.700000	310
40.700000	314
41.200000	104
41.200000	193
41.200000	393
41.200000	462
41.600000	47
41.600000	290
41.600000	488
41.900000	501
42.300000	48
42.300000	291
42.300000	355
42.300000	442
42.300000	466
42.400000	504
42.600000	173
42.600000	409
42.700000	505
43.100000	199
43.500000	418
43.600000	503
44.000000	500
44.500000	118
44.500000	286
44.500000	307
44.500000	430
44.600000	96
44.600000	227
44.600000	259
44.600000	502
44.900000	35
44.900000	248
45.100000	177
45.100000	345
45.100000	481
46.900000	74
47.200000	356
47.200000	501
47.700000	326
47.700000	471
48.000000	504
48.100000	503
48.100000	505
50.400000	502
50.600000	500
