37.100000	430
38.000000	391
39.100000	227
39.100000	283
39.300000	0
40.300000	128
40.300000	304
40.300000	318
40.300000	422
40.400000	91
40.800000	317
41.700000	500
42.000000	4
42.000000	14
42.000000	186
42.000000	478
42.000000	504
42.200000	273
42.200000	326
42.200000	495
42.500000	249
42.500000	344
42.500000	346
42.500000	396
42.900000	129
42.900000	171
42.900000	401
42.900000	492
44.000000	501
44.100000	282
44.100000	340
44.500000	77
44.500000	82
44.500000	247
44.500000	269
44.500000	286
44.500000	394
44.500000	452
44.800000	505
45.000000	18
45.000000	154
45.000000	175
45.000000	303
45.000000	341
45.000000	488
45.200000	34
45.200000	52
45.200000	55
45.400000	502
45.500000	503
46.700000	270
46.700000	327
46.700000	484
46.700000	493
46.700000	497
46.700000	504
47.300000	500
48.500000	37
48.600000	220
49.300000	501
50.900000	505
51.100000	503
51.400000	502
