37.100000	112
40.600000	115
40.600000	157
43.200000	93
43.200000	472
43.300000	42
43.300000	108
43.300000	218
43.300000	284
43.900000	101
43.900000	167
43.900000	285
44.100000	500
44.600000	164
44.600000	232
44.600000	253
44.600000	474
45.300000	311
45.300000	312
45.300000	325
45.600000	294
45.600000	502
46.100000	279
46.200000	501
47.500000	503
47.500000	504
49.000000	17
49.000000	32
49.000000	106
49.000000	297
49.000000	468
50.300000	200
50.300000	291
50.300000	411
50.900000	500
52.200000	504
53.400000	502
53.500000	503
55.700000	501
