41.500000	285
42.100000	325
43.200000	93
43.200000	472
43.300000	42
43.300000	108
43.300000	218
43.300000	284
43.700000	474
43.800000	53
43.800000	262
43.800000	286
43.800000	408
43.900000	101
43.900000	115
43.900000	157
43.900000	167
44.000000	281
44.000000	294
44.000000	327
44.200000	17
44.200000	32
44.200000	106
44.200000	367
45.300000	311
45.300000	312
45.700000	500
45.700000	503
46.000000	52
46.000000	291
46.000000	504
46.100000	279
46.200000	502
46.300000	501
46.700000	505
53.700000	504
54.400000	502
54.400000	503
55.200000	500
55.200000	505
55.900000	501
